Matrix,TacticId,Tactic,"Tactic_Order",TechniqueId,Technique,"Technique_Order","Sub_TechniqueId","Sub_Technique","Sub_Technique_Order",TechniqueIdCombined,"Threat_Groups",Platforms,"Data_Sources",Software,Version
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1011,"Exfiltration Over Other Network Medium",2,"T1011.001","Exfiltration Over Bluetooth",1,"T1011.001","-","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution",Flame,22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1020,"Automated Exfiltration",3,"-","-",,T1020,"Honeybee|Frankenstein|Tropic Trooper|Gamaredon Group|Sidewinder","Linux|macOS|Windows|Network","Command: Command Execution|Script: Script Execution|Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access","CosmicDuke|TINYTYPHON|Rover|USBStealer|LightNeuron|Machete|Attor|ShimRatReporter|TajMahal|StrongPity|Crutch|Ebury|Doki|Peppy",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1020,"Automated Exfiltration",3,"T1020.001","Traffic Duplication",1,"T1020.001","-",Network,"Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow","-",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1029,"Scheduled Transfer",4,"-","-",,T1029,Higaisa,"Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow","Linfo|Kazuar|ADVSTORESHELL|Dipsind|POWERSTATS|jRAT|LightNeuron|Machete|ShimRat|ComRAT|Cobalt Strike|ShadowPad",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1030,"Data Transfer Size Limits",5,"-","-",,T1030,"Threat Group-3390|APT28","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow","POSHSPY|OopsIE|Helminth|Carbanak|Kessel|RDAT|ObliqueRAT|Cobalt Strike",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1041,"Exfiltration Over C2 Channel",6,"-","-",,T1041,"Gamaredon Group|Lazarus Group|Stealth Falcon|APT3|Ke3chang|APT32|GALLIUM|Kimsuky|Frankenstein|Wizard Spider|MuddyWater|Sandworm Team|Operation Wocao|APT39|Chimera|Higaisa|ZIRCONIUM|Leviathan","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","Bankshot|NETEAGLE|ADVSTORESHELL|ROKRAT|Pupy|CallMe|Pteranodon|Proxysvc|MobileOrder|Psylo|Cannon|BACKSPACE|OopsIE|Empire|Emotet|Astaroth|Remexi|HOPLIGHT|HAWKBALL|LightNeuron|Zebrocy|Machete|Ursnif|HotCroissant|Attor|Okrum|Imminent Monitor|PowerShower|DustySky|Rising Sun|ShimRatReporter|Lokibot|MechaFlounder|TajMahal|Dyre|Valak|Goopy|Kessel|GoldenSpy|StrongPity|Carberp|njRAT|REvil|RDAT|Drovorub|TrickBot|KGH_SPY|BLINDINGCAN|Grandoreiro|SLOTHFULMEDIA|Crutch|Stuxnet|Spark|Industroyer|EVILNUM|Ebury|AppleJeus|Penquin|GoldMax|ThiefQuest|Doki|PoetRAT|Caterpillar WebShell|Bandook|AppleSeed|SideTwist|Sliver|SMOKEDHAM|Metamorfo|MarkiRAT|QakBot|BLUELIGHT|XCSSET|BoxCaon|Octopus|GrimAgent",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1048,"Exfiltration Over Alternative Protocol",7,"-","-",,T1048,"-","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","Hydraq|PoetRAT|FrameworkPOS|Chaes|Kobalos",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1048,"Exfiltration Over Alternative Protocol",7,"T1048.001","Exfiltration Over Symmetric Encrypted Non-C2 Protocol",1,"T1048.001","-","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","-",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1048,"Exfiltration Over Alternative Protocol",7,"T1048.002","Exfiltration Over Asymmetric Encrypted Non-C2 Protocol",2,"T1048.002","UNC2452|APT29|APT28","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","-",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1048,"Exfiltration Over Alternative Protocol",7,"T1048.003","Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol",3,"T1048.003","OilRig|FIN8|Thrip|Lazarus Group|APT33|APT32|FIN6|Wizard Spider","Linux|macOS|Windows","Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","Cherry Picker|Remsec|CORALDECK|CosmicDuke|BITSAdmin|Agent Tesla|FTP|Brave Prince|Carbon|PoetRAT|KONNI|WindTail|Kessel|CookieMiner|Dok",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1052,"Exfiltration Over Physical Medium",8,"-","-",,T1052,"-","Linux|macOS|Windows","Process: Process Creation|File: File Access|Drive: Drive Creation|Command: Command Execution","-",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1052,"Exfiltration Over Physical Medium",8,"T1052.001","Exfiltration over USB",1,"T1052.001","Tropic Trooper|Mustang Panda","Linux|macOS|Windows","Process: Process Creation|File: File Access|Drive: Drive Creation|Command: Command Execution","SPACESHIP|Remsec|USBStealer|Agent.btz|Machete",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1537,"Transfer Data to Cloud Account",9,"-","-",,T1537,"-",IaaS,"Snapshot: Snapshot Creation|Snapshot: Snapshot Modification|Cloud Storage: Cloud Storage Modification|Cloud Storage: Cloud Storage Creation","-",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1567,"Exfiltration Over Web Service",10,"-","-",,T1567,APT28,"Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","Ngrok|DropBook",22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1567,"Exfiltration Over Web Service",10,"T1567.001","Exfiltration to Code Repository",1,"T1567.001","-","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution",Empire,22729202
"Enterprise ATT&CK",TA0010,Exfiltration,13,T1567,"Exfiltration Over Web Service",10,"T1567.002","Exfiltration to Cloud Storage",2,"T1567.002","Turla|Leviathan|Chimera|HAFNIUM|ZIRCONIUM|FIN7","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|File: File Access|Command: Command Execution","HAMMERTOSS|Empire|Crutch|RainyDay|BoomBox|BoxCaon|Octopus",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1001,"Data Obfuscation",2,"-","-",,T1001,"Operation Wocao","Linux|macOS|Windows","Network Traffic: Network Traffic Content","FlawedAmmyy|RDAT|SLOTHFULMEDIA|SideTwist",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1001,"Data Obfuscation",2,"T1001.001","Junk Data",1,"T1001.001",APT28,"Linux|macOS|Windows","Network Traffic: Network Traffic Content","Downdelph|P2P ZeuS|PLEAD|WellMess|SUNBURST|GoldMax|BendyBear|GrimAgent|Turian|P8RAT",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1001,"Data Obfuscation",2,"T1001.002",Steganography,2,"T1001.002","Axiom|APT29","Linux|macOS|Windows","Network Traffic: Network Traffic Content","Daserf|HAMMERTOSS|Duqu|ZeroT|LightNeuron|RDAT|SUNBURST|Sliver",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1001,"Data Obfuscation",2,"T1001.003","Protocol Impersonation",3,"T1001.003","Lazarus Group|Higaisa","Linux|Windows|macOS","Network Traffic: Network Traffic Content","HARDRAIN|FakeM|Bankshot|KeyBoy|BADCALL|FALLCHILL|Okrum|InvisiMole|SUNBURST|TAINTEDSCRIBE|Cobalt Strike",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1008,"Fallback Channels",3,"-","-",,T1008,"Lazarus Group|OilRig|APT41|FIN7","Linux|Windows|macOS","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation","DustySky|CHOPSTICK|Mis-Type|BISCUIT|Linfo|BlackEnergy|Kazuar|Cardinal RAT|QUADAGENT|WinMM|NETEAGLE|XTunnel|JHUHUGIT|Kwampirs|S-Type|SslMM|MiniDuke|Derusbi|HOPLIGHT|Machete|ShimRat|InvisiMole|RDAT|PipeMon|FatDuke|Valak|Anchor|TrickBot|Crutch|Stuxnet|TAINTEDSCRIBE|Ebury|Bazar|Exaramel for Linux|AppleSeed|SideTwist|RainyDay",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1071,"Application Layer Protocol",4,"-","-",,T1071,"Dragonfly 2.0|Magic Hound|Rocke|TeamTNT","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","Duqu|Regin|Cobalt Strike|Lucifer|Hildegard|Siloscape",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1071,"Application Layer Protocol",4,"T1071.001","Web Protocols",1,"T1071.001","APT19|Cobalt Group|BRONZE BUTLER|Threat Group-3390|APT38|APT18|Stealth Falcon|Lazarus Group|Rancor|Gamaredon Group|APT37|APT32|OilRig|Orangeworm|Turla|Night Dragon|FIN4|Ke3chang|Dark Caracal|Magic Hound|APT33|WIRTE|APT28|SilverTerrier|APT41|Inception|Wizard Spider|MuddyWater|Tropic Trooper|APT39|Rocke|TA505|Sandworm Team|UNC2452|Chimera|Sidewinder|HAFNIUM|Higaisa|TA551|Windshift|Mustang Panda|APT29|FIN8|TeamTNT","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","BADNEWS|HTTPBrowser|CozyCar|BBSRAT|Pteranodon|Kazuar|OnionDuke|Psylo|FELIXROOT|Dipsind|BACKSPACE|GravityRAT|Octopus|pngdowner|Carbanak|Proxysvc|RIPTIDE|Xbash|GreyEnergy|TrickBot|Seasalt|Daserf|POWRUNER|RGDoor|Remsec|Comnie|Agent Tesla|4H RAT|DownPaper|SNUGRIDE|CORESHELL|ChChes|MiniDuke|OopsIE|Pupy|ELMER|MacSpy|Komplex|DarkComet|OwaAuth|Gazer|NETEAGLE|InvisiMole|Keydnap|Mis-Type|LOWBALL|Epic|QUADAGENT|ADVSTORESHELL|Bankshot|Helminth|ROKRAT|China Chopper|Dyre|PUNCHBUGGY|Shamoon|JHUHUGIT|PlugX|UPPERCUT|ZeroT|S-Type|VERMIN|BlackEnergy|Zeus Panda|Zebrocy|KONNI|BadPatch|HAMMERTOSS|Bisonal|UBoatRAT|RedLeaves|3PARA RAT|CloudDuke|Regin|PinchDuke|CosmicDuke|Elise|SeaDuke|Cardinal RAT|GeminiDuke|OLDBAIT|More_eggs|RATANKBA|ZLib|CHOPSTICK|Vasport|Sys10|Gold Dragon|Felismus|Final1stspy|Hi-Zor|Smoke Loader|DealersChoice|ComRAT|DustySky|httpclient|Emissary|Sakula|Micropsia|WinMM|Reaver|BUBBLEWRAP|Empire|POWERTON|SpeakUp|Remexi|PoshC2|FlawedAmmyy|ServHelper|Dridex|Ursnif|Ixeshe|HAWKBALL|EvilBunny|YAHOYAH|HyperBro|Exaramel for Linux|ZxShell|Machete|NOKKI|Winnti for Linux|PLEAD|TSCookie|Okrum|PowerShower|VBShower|Hikit|ShimRatReporter|ShimRat|Lokibot|Maze|Pony|Aria-body|MechaFlounder|Get2|WindTail|BBK|ABK|down_new|Avenger|RTM|BackConfig|Valak|Goopy|Metamorfo|Rising Sun|Bundlore|Carberp|IcedID|GoldenSpy|StrongPity|REvil|Dacls|RDAT|Trojan.Karagany|MCMD|Drovorub|Anchor|PolyglotDuke|FatDuke|WellMess|SoreFang|njRAT|BLINDINGCAN|Cobalt Strike|KGH_SPY|CSPY Downloader|Grandoreiro|Bazar|SLOTHFULMEDIA|OSX_OCEANLOTUS.D|Carbon|Crutch|Stuxnet|Spark|Industroyer|SUNBURST|Egregor|NETWIRE|GuLoader|BlackMould|Explosive|SUPERNOVA|LookBack|AppleJeus|GoldMax|Sibot|Out1|ShadowPad|Ramsay|GoldFinder|Kinsing|Doki|PoetRAT|P.A.S. Webshell|ThiefQuest|LiteDuke|DEATHRANSOM|AppleSeed|SideTwist|RainyDay|GrimAgent|Sliver|VaporRage|Chaes|Crimson|Peppy|Turian|SMOKEDHAM|QakBot|MarkiRAT|xCaon|BoomBox|Taidoor|BLUELIGHT",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1071,"Application Layer Protocol",4,"T1071.002","File Transfer Protocols",2,"T1071.002","Honeybee|SilverTerrier|APT41|Kimsuky","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","JPIN|XAgentOSX|NOKKI|Machete|Kazuar|ZxShell|Attor|SYSCON|CARROTBALL|ShadowPad|PoetRAT",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1071,"Application Layer Protocol",4,"T1071.003","Mail Protocols",3,"T1071.003","SilverTerrier|APT28|APT32|Kimsuky|Turla","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","Cannon|NavRAT|LightNeuron|Agent Tesla|BadPatch|CHOPSTICK|CORESHELL|JPIN|OLDBAIT|Remsec|Zebrocy|Goopy|ComRAT|RDAT",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1071,"Application Layer Protocol",4,"T1071.004",DNS,4,"T1071.004","FIN7|APT41|APT18|Cobalt Group|Ke3chang|OilRig|Tropic Trooper|APT39|Chimera","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","SOUNDBITE|Pisloader|TEXTMATE|Cobian RAT|POWERSOURCE|Denis|NanHaiShu|Matryoshka|BONDUPDATER|Ebury|Helminth|HTTPBrowser|PlugX|POWRUNER|QUADAGENT|Remsec|Goopy|InvisiMole|RDAT|Anchor|WellMess|Cobalt Strike|SUNBURST|ShadowPad|SombRAT|Sliver",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1090,Proxy,5,"-","-",,T1090,"Turla|APT41|Blue Mockingbird|Sandworm Team|Operation Wocao|Fox Kitten|Windigo","Linux|macOS|Windows|Network","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Content","BADCALL|HARDRAIN|TYPEFRAME|HTRAN|QuasarRAT|Remcos|Cardinal RAT|XTunnel|netsh|Socksbot|AuditCred|Vasport|HOPLIGHT|PoshC2|jRAT|Dridex|Ursnif|ZxShell|PLEAD|TSCookie|Aria-body|SDBbot|Kessel|Ngrok|NETWIRE|SombRAT|RainyDay",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1090,Proxy,5,"T1090.001","Internal Proxy",1,"T1090.001","Strider|APT39|Operation Wocao|UNC2452|Higaisa|APT29","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Content","Hikit|CHOPSTICK|BACKSPACE|Duqu|InvisiMole|Drovorub|MiniDuke|FatDuke|Cobalt Strike|Kazuar|Stuxnet|Pay2Key",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1090,Proxy,5,"T1090.002","External Proxy",2,"T1090.002","FIN5|APT3|menuPass|Lazarus Group|MuddyWater|APT28|GALLIUM|Silence|APT39|Tonto Team","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Content","Regin|POWERSTATS|Okrum|ShimRat|InvisiMole|TrickBot|QakBot",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1090,Proxy,5,"T1090.003","Multi-hop Proxy",3,"T1090.003","APT29|FIN4|Inception|Operation Wocao|APT28|CostaRicto|Leviathan","Linux|macOS|Windows|Network","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Content","Dok|GreyEnergy|Keydnap|Tor|MacSpy|WannaCry|Ursnif|Attor|StrongPity|Industroyer|Siloscape|Kobalos|Dridex",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1090,Proxy,5,"T1090.004","Domain Fronting",4,"T1090.004",APT29,"Linux|macOS|Windows","Network Traffic: Network Traffic Content","Cobalt Strike|SMOKEDHAM",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1092,"Communication Through Removable Media",6,"-","-",,T1092,APT28,"Linux|macOS|Windows","Drive: Drive Creation|Drive: Drive Access","CHOPSTICK|USBStealer",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1095,"Non-Application Layer Protocol",7,"-","-",,T1095,"PLATINUM|APT29|APT3|FIN6|Operation Wocao|HAFNIUM|BackdoorDiplomacy","Windows|Linux|macOS|Network","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","Misdat|Reaver|FakeM|BUBBLEWRAP|PHOREAL|Mis-Type|NETEAGLE|Remsec|Umbreon|RARSTONE|Carbon|Regin|Derusbi|Crimson|MoonWind|PlugX|WINDSHIELD|HiddenWasp|Winnti for Linux|TSCookie|Aria-body|SDBbot|gh0st RAT|InvisiMole|Cryptoistic|PipeMon|Drovorub|Anchor|WellMail|Metamorfo|Pay2Key|NETWIRE|LookBack|Penquin|ShadowPad|Cobalt Strike|SombRAT|RainyDay|Nebulae|Taidoor|QakBot|Bandook",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1102,"Web Service",8,"-","-",,T1102,"FIN6|Inception|Rocke|Gamaredon Group|APT32|Turla|Fox Kitten|FIN8|TeamTNT","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|Network Traffic: Network Connection Creation","Ngrok|Bazar|Carbon|DropBook|SharpStage|NETWIRE|Sibot|Doki|Hildegard|GuLoader|BoomBox|SMOKEDHAM",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1102,"Web Service",8,"T1102.001","Dead Drop Resolver",1,"T1102.001","RTM|BRONZE BUTLER|Patchwork|APT41|Rocke","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content","MiniDuke|BLACKCOFFEE|BADNEWS|PlugX|Xbash|RTM|PolyglotDuke|Astaroth|Javali|Grandoreiro|Metamorfo",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1102,"Web Service",8,"T1102.002","Bidirectional Communication",2,"T1102.002","Turla|Carbanak|FIN7|APT37|Magic Hound|APT12|APT39|Sandworm Team|APT29|APT28|MuddyWater|ZIRCONIUM","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|Network Traffic: Network Connection Creation","Comnie|Kazuar|CozyCar|GLOOXMAIL|POORAIM|ROKRAT|DOGCALL|LOWBALL|UBoatRAT|SLOWDRIFT|yty|CALENDAR|KARAE|Orz|CloudDuke|RogueRobin|Empire|Revenge RAT|PowerStallion|BADNEWS|BLACKCOFFEE|ComRAT|RegDuke|Grandoreiro|Crutch|BoxCaon|BLUELIGHT",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1102,"Web Service",8,"T1102.003","One-Way Communication",3,"T1102.003",Leviathan,"Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Traffic Content|Network Traffic: Network Connection Creation","HAMMERTOSS|OnionDuke|Metamorfo|EVILNUM",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1104,"Multi-Stage Channels",9,"-","-",,T1104,"APT3|MuddyWater|APT41","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation","BACKSPACE|BLACKCOFFEE|Chaos|Valak|Bazar",22729202
"Enterprise ATT&CK",TA0011,"Command and Control",12,T1105,"Ingress Tool Transfer",10,"-","-",,T1105,"APT28|Patchwork|Magic Hound|APT3|APT37|FIN8|Threat Group-3390|Cobalt Group|Rancor|Turla|Leviathan|PLATINUM|Gorgon Group|APT32|BRONZE BUTLER|Dragonfly 2.0|FIN7|Gamaredon Group|Lazarus Group|MuddyWater|APT18|menuPass|APT38|Elderwood|OilRig|APT33|WIRTE|TA505|GALLIUM|APT41|APT-C-36|Silence|Frankenstein|Molerats|Sharpshooter|Tropic Trooper|APT39|Rocke|Whitefly|Sandworm Team|Chimera|Operation Wocao|Kimsuky|Fox Kitten|UNC2452|Sidewinder|Evilnum|Indrik Spider|Volatile Cedar|TA551|ZIRCONIUM|Darkhotel|Windshift|Mustang Panda|Ajax Security Team|APT29|HAFNIUM|Tonto Team|BackdoorDiplomacy|Andariel|IndigoZebra|Nomadic Octopus|TeamTNT","Linux|macOS|Windows","Network Traffic: Network Traffic Flow|Network Traffic: Network Connection Creation|Network Traffic: Network Traffic Content|File: File Creation","Felismus|MiniDuke|Mosquito|Helminth|Daserf|JPIN|PoisonIvy|RTM|QuasarRAT|SEASHARPEE|Nidiran|ChChes|KEYMARBLE|Agent.btz|Psylo|PUNCHBUGGY|Agent Tesla|Seasalt|BISCUIT|Sakula|POWERSOURCE|gh0st RAT|CORESHELL|RogueRobin|BADNEWS|H1N1|RGDoor|KARAE|VERMIN|China Chopper|CHOPSTICK|Hydraq|Bankshot|Dyre|PowerDuke|HTTPBrowser|Mivast|JHUHUGIT|Pasam|Pteranodon|TrickBot|Pisloader|Kwampirs|Zeus Panda|SLOWDRIFT|Misdat|Trojan.Karagany|DOGCALL|Elise|Gold Dragon|Downdelph|Briba|NavRAT|SeaDuke|ZLib|certutil|Hi-Zor|ROKRAT|TYPEFRAME|Calisto|NanoCore|Zebrocy|Remcos|Smoke Loader|HAPPYWORK|Cardinal RAT|Gazer|Kazuar|LOWBALL|Emissary|POSHSPY|CloudDuke|More_eggs|GreyEnergy|Vasport|NDiskMonitor|NOKKI|OSX_OCEANLOTUS.D|Remsec|KONNI|Micropsia|OopsIE|Volgmer|Kasidet|TDTESS|PlugX|AuditCred|Dipsind|Unknown Logger|TURNEDUP|InvisiMole|NanHaiShu|POWRUNER|UPPERCUT|jRAT|MobileOrder|RedLeaves|Koadic|Crimson|WEBC2|Cannon|SHUTTERSPEED|ZeroT|BITSAdmin|RARSTONE|Linfo|POWERSTATS|Azorult|DDKONG|Orz|CallMe|RemoteCMD|Bisonal|RATANKBA|PLAINTEE|Nerex|DarkComet|FELIXROOT|Octopus|Pupy|Wiarp|Shamoon|UBoatRAT|BadPatch|Denis|Xbash|BONDUPDATER|Empire|Astaroth|SpeakUp|HOPLIGHT|CoinTicker|Revenge RAT|StoneDrill|ServHelper|njRAT|Ursnif|Ixeshe|KeyBoy|YAHOYAH|SQLRat|HiddenWasp|LightNeuron|EvilBunny|HyperBro|Exaramel for Linux|esentutl|Machete|ZxShell|BabyShark|cmd|PoetRAT|Winnti for Linux|HotCroissant|PLEAD|TSCookie|Kivars|Attor|Okrum|VBShower|ShimRatReporter|ShimRat|SHARPSTATS|LoudMiner|Pony|Aria-body|MechaFlounder|Netwalker|SDBbot|CARROTBAT|CARROTBALL|ABK|BBK|build_downer|down_new|Avenger|Skidmap|Metamorfo|BackConfig|Bundlore|IcedID|Carberp|Bonadan|Kessel|CookieMiner|GoldenSpy|StrongPity|REvil|Dacls|Cryptoistic|RDAT|Hancitor|MCMD|PipeMon|Drovorub|Anchor|PolyglotDuke|RegDuke|Valak|WellMess|WellMail|SoreFang|BLINDINGCAN|KGH_SPY|CSPY Downloader|Javali|Melcoz|Grandoreiro|Lucifer|SLOTHFULMEDIA|Bazar|SharpStage|DropBook|MoleNet|Egregor|Industroyer|SUNBURST|NETWIRE|BlackMould|Dtrack|EVILNUM|Explosive|Caterpillar WebShell|BendyBear|Waterbear|Conficker|TAINTEDSCRIBE|Penquin|GoldMax|Sibot|RemoteUtilities|ShadowPad|Kinsing|Doki|Cobalt Strike|Hildegard|P.A.S. Webshell|LiteDuke|SideTwist|SombRAT|Bandook|DEATHRANSOM|Cuba|Ecipekac|P8RAT|SodaMaster|FYAnti|RainyDay|Chaes|Nebulae|GuLoader|GrimAgent|BoomBox|VaporRage|BADFLICK|Peppy|Sliver|SpicyOmelette|Turian|JSS Loader|SMOKEDHAM|BoxCaon|MarkiRAT|QakBot|xCaon|Kerrdown|BLUELIGHT|ThiefQuest|Lokibot|Seth-Locker|Taidoor|XCSSET|CostaBricks|OSX/Shlayer",22729202
