Matrix,Tactic,Technique,"Sub-Technique",App,Active,Available,"Needs data","Sub_Technique_Total","Tactic_Total","Technique_Total",Bookmarked,"Data Source",IsSubTechnique
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Winlogon Helper DLL","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Security Support Provider",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Security Support Provider","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Security Support Provider","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Security Support Provider","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Security Support Provider","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Security Support Provider","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Kernel Modules and Extensions",Any,0,0,3,3,100,17,0,"Endpoint Detection and Response::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Kernel Modules and Extensions","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Kernel Modules and Extensions","Enterprise Security Content Update",0,0,3,3,100,17,0,"Endpoint Detection and Response::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Kernel Modules and Extensions","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Kernel Modules and Extensions","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Kernel Modules and Extensions","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Re-opened Applications",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Re-opened Applications","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Re-opened Applications","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Re-opened Applications","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Re-opened Applications","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Re-opened Applications","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","LSASS Driver",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","LSASS Driver","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","LSASS Driver","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","LSASS Driver","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","LSASS Driver","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","LSASS Driver","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Shortcut Modification",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Shortcut Modification","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Shortcut Modification","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Shortcut Modification","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Shortcut Modification","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Shortcut Modification","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Port Monitors",Any,0,0,1,1,100,17,0,"Endpoint Detection and Response::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Port Monitors","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Port Monitors","Enterprise Security Content Update",0,0,1,1,100,17,0,"Endpoint Detection and Response::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Port Monitors","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Port Monitors","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Port Monitors","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Plist Modification",Any,0,0,1,1,100,17,0,"::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Plist Modification","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Plist Modification","Enterprise Security Content Update",0,0,1,1,100,17,0,"::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Plist Modification","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Plist Modification","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Plist Modification","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Print Processors",Any,0,0,7,7,100,17,0,"Endpoint Detection and Response::0,Microsoft Sysmon Logs::0,Microsoft Windows Print Service::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Print Processors","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Print Processors","Enterprise Security Content Update",0,0,7,7,100,17,0,"Endpoint Detection and Response::0,Microsoft Sysmon Logs::0,Microsoft Windows Print Service::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Print Processors","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Print Processors","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Print Processors","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","XDG Autostart Entries",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","XDG Autostart Entries","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","XDG Autostart Entries","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","XDG Autostart Entries","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","XDG Autostart Entries","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","XDG Autostart Entries","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Active Setup",Any,0,0,1,1,100,17,0,"Endpoint Detection and Response::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Active Setup","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Active Setup","Enterprise Security Content Update",0,0,1,1,100,17,0,"Endpoint Detection and Response::0",Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Active Setup","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Active Setup","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Active Setup","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Login Items",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Login Items","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Login Items","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Login Items","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Login Items","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Boot or Logon Autostart Execution","Login Items","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","-",Any,0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","-","Enterprise Security Content Update",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","-","Splunk Security Essentials",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution","-",Any,0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution","-","Enterprise Security Content Update",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution","-","Splunk Security Essentials",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Network Share Discovery","-",Any,0,0,1,0,118,1,0,"Network Communication::1",No
"Enterprise ATT&CK",Discovery,"Network Share Discovery","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Network Share Discovery","-","Enterprise Security Content Update",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Network Share Discovery","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Network Share Discovery","-","Splunk Security Essentials",0,0,1,0,118,1,0,"Network Communication::1",No
"Enterprise ATT&CK",Discovery,"Network Share Discovery","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Compromise Client Software Binary","-",Any,0,0,2,0,100,2,0,"CircleCI::2",No
"Enterprise ATT&CK",Persistence,"Compromise Client Software Binary","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Compromise Client Software Binary","-","Enterprise Security Content Update",0,0,2,0,100,2,0,"CircleCI::2",No
"Enterprise ATT&CK",Persistence,"Compromise Client Software Binary","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Compromise Client Software Binary","-","Splunk Security Essentials",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Compromise Client Software Binary","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","SNMP (MIB Dump)",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","SNMP (MIB Dump)","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","SNMP (MIB Dump)","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","SNMP (MIB Dump)","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","SNMP (MIB Dump)","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","SNMP (MIB Dump)","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution",PubPrn,Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution",PubPrn,"Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution",PubPrn,"Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution",PubPrn,"Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution",PubPrn,"Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Script Proxy Execution",PubPrn,"Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","Network Device Configuration Dump",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","Network Device Configuration Dump","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","Network Device Configuration Dump","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","Network Device Configuration Dump","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","Network Device Configuration Dump","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Collection,"Data from Configuration Repository","Network Device Configuration Dump","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","-",Any,0,0,2,0,154,53,0,"Endpoint Detection and Response::2",No
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","-","Enterprise Security Content Update",0,0,2,0,154,53,0,"Endpoint Detection and Response::2",No
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","-","Splunk Security Essentials",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Password Policy Discovery","-",Any,0,0,7,0,118,7,0,"Endpoint Detection and Response::4,Windows Security::3",No
"Enterprise ATT&CK",Discovery,"Password Policy Discovery","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Password Policy Discovery","-","Enterprise Security Content Update",0,0,7,0,118,7,0,"Endpoint Detection and Response::4,Windows Security::3",No
"Enterprise ATT&CK",Discovery,"Password Policy Discovery","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Password Policy Discovery","-","Splunk Security Essentials",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Discovery,"Password Policy Discovery","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","-",Any,0,0,2,0,100,2,0,"Azure::6",No
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","-","Custom Content",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","-","Enterprise Security Content Update",0,0,2,0,100,2,0,"Azure::6",No
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","-","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","-","Splunk Security Essentials",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","-","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,No
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","Compiled HTML File",Any,0,0,4,4,154,53,0,"Endpoint Detection and Response::2",Yes
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","Compiled HTML File","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","Compiled HTML File","Enterprise Security Content Update",0,0,4,4,154,53,0,"Endpoint Detection and Response::2",Yes
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","Compiled HTML File","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","Compiled HTML File","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK","Defense Evasion","Signed Binary Proxy Execution","Compiled HTML File","Splunk User Behavior Analytics",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","Domain Controller Authentication",Any,0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","Domain Controller Authentication","Custom Content",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","Domain Controller Authentication","Enterprise Security Content Update",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","Domain Controller Authentication","Splunk App for Enterprise Security",0,0,0,0,0,0,0,,Yes
"Enterprise ATT&CK",Persistence,"Modify Authentication Process","Domain Controller Authentication","Splunk Security Essentials",0,0,0,0,0,0,0,,Yes
